url,url2,loc,city,ST,intl,date,popnum,FIPS
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,https://twitter.com/search?q=%23whitecoats4blacklives%20university%20of%20miami&src=typd,"University of Miami, 1320 S Dixie Hwy,Coral Gables, FL 33124",Coral Gables,FL,0,12/10/14,50,1214250
http://www.sun-sentinel.com/local/broward/fort-lauderdale/fl-fort-lauderdale-protest-20141206-story.html,,"Ft. Lauderdale, FL",Ft. Lauderdale,FL,0,12/6/14,100,1224000
http://www.tallahassee.com/story/news/local/2014/11/24/ferguson-decision-sparks-tallahassee-protest/70073318/,,,Gainesville,FL,0,11/24/14,40,1225175
http://www.wcjb.com/local-news/2015/06/local-pastors-hold-charleston-vigil,,"Gainesville, FL",Gainesville,FL,0,6/18/15,30,1225175
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/1477326142515217/,Gainesville,Gainesville,FL,0,8/14/14,180,1225175
http://www.fightbacknews.org/2015/8/14/jacksonville-black-lives-matter-demonstrations-slam-protest-police-crimes-mass-incarcerati,,"Jacksonville, FL",Jacksonville,FL,0,8/8/15,20,1235000
http://www.fightbacknews.org/2015/8/14/jacksonville-black-lives-matter-demonstrations-slam-protest-police-crimes-mass-incarcerati,,"Jacksonville, FL",Jacksonville,FL,0,8/8/15,50,1235000
http://jacksonville.com/news/metro/2014-12-05/story/all-lives-matter-protesters-hemming-park-chant-over-chokehold-death,,"Jacksonville, FL",Jacksonville,FL,0,12/5/14,100,1235000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,Jacksonville,Jacksonville,FL,0,10/22/14,NA,1235000
http://www.miamiherald.com/news/local/community/miami-dade/article1981447.html,,"Miami, FL",Miami,FL,0,8/24/14,50,1245000
http://www.miamiherald.com/news/local/community/miami-dade/article4301592.html,,Miami,Miami,FL,0,12/5/14,200,1245000
http://www.miamiherald.com/news/local/community/miami-dade/article4301592.html,,"Miami, FL",Miami,FL,0,12/5/14,200,1245000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/National-Moment-of-Silence-Miami-187263208140291/,Miami,Miami,FL,0,8/14/14,NA,1245000
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,401 West Central Boulevard,Orlando,FL,0,11/24/14,NA,1253000
http://www.centralfloridafuture.com/story/news/college/2015/01/13/ucf-die-in-protest-police-shootings/21688677/,,The University of Central Florida,Orlando,FL,0,1/12/15,20,1253000
http://www.wftv.com/news/news/local/group-protests-police-brutality-shut-down-intersec/njWzz/,,"Orlando, FL",Orlando,FL,0,12/18/14,24,1253000
http://www.wesh.com/news/about-100-people-protest-eric-garner-grand-jury-decision-in-downtown-orlando/30065968,,Orlando,Orlando,FL,0,12/4/14,100,1253000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/327629527404503/,Orlando,Orlando,FL,0,8/14/14,150,1253000
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,1300 Park Ave,Sanford,FL,0,11/24/14,NA,1263650
http://www.wtsp.com/story/news/local/2014/08/23/mike-brown-police-shooting-protests-st-pete/14495689/,,"St. Petersburg, Florida",St. Petersburg,FL,0,8/23/14,24,1263000
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,111 South Adams St,Tallahassee,FL,0,11/24/14,NA,1270600
https://www.popularresistance.org/day-of-protest-against-police-brutality/,https://www.popularresistance.org/day-of-protest-against-police-brutality/,Tallahassee,Tallahassee,FL,0,10/22/14,50,1270600
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,,Florida A&M University,Tallahassee,FL,0,12/1/14,NA,1270600
http://www.mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/bn9/2014/8/16/fla_protesters_rally.html,,"Tampa, FL",Tampa,FL,0,8/16/14,24,1271000
http://www.wtsp.com/story/news/2015/05/02/peaceful-black-lives-matter-protest-in-tampa/26782995/,,"Tampa, FL",Tampa,FL,0,5/2/15,24,1271000
http://www.tampabay.com/news/publicsafety/protesters-march-through-downtown-tampa/2209214,,"Tampa, FL",Tampa,FL,0,12/5/14,200,1271000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Tampa,Tampa,FL,0,8/14/14,NA,1271000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/616835281766174/,West Palm Beach,West Palm Beach,FL,0,8/14/14,50,1276600
http://flagpole.com/news/in-the-loop/athens-joins-ferguson-protests,,"Athens, GA",Athens,GA,0,8/17/14,30,1303440
https://twitter.com/nchlsmth/status/602942457953787904/photo/1,,"Atlanta, GA",Atlanta,GA,0,5/25/15,12,1304000
http://www.13wmaz.com/story/news/local/2014/12/21/13-charged-in-atlanta-police-protest/20737791/,,"Buckhead, Atlanta, GA",Atlanta,GA,0,12/20/14,20,1304000
http://www.ajc.com/news/news/protesters-block-i-75/nhqCY/,,"Atlanta, GA",Atlanta,GA,0,10/22/14,30,1304000
https://twitter.com/search?q=%23whitecoats4blacklives%20emory&src=typd,http://america.aljazeera.com/articles/2014/12/10/medical-studentsferguson.html,"Emory Medicine, 1648 Pierce Dr NE, Atlanta, GA 30307",Atlanta,GA,0,12/10/14,30,1304000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,"Morehouse School of Medicine, 720 Westview Dr SW, Atlanta, GA 30310",Atlanta,GA,0,12/10/14,35,1304000
http://www.11alive.com/story/news/local/downtown/2015/03/14/group-protest-police-brutality-outside-cnn-center/70318834/,,"Atlanta, GA",Atlanta,GA,0,3/13/15,40,1304000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.buzzfeed.com/tasneemnashrulla/thousands-of-students-walk-out-ferguson#.tvM9qBY6wY,Georgia State University,Atlanta,GA,0,12/1/14,50,1304000
http://www.wsbtv.com/news/news/local/protests-underway-after-cop-cleared-eric-garner-de/njLK6/,,"Atlanta, GA",Atlanta,GA,0,12/3/14,100,1304000
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,http://www.ajc.com/news/news/die-in-protests-in-atlanta-follow-new-york-ferguso/njLfB/,Atlanta,Atlanta,GA,0,12/4/14,150,1304000
http://www.sfgate.com/nation/article/Year-of-angry-unrest-influences-King-holiday-6025648.php,,"Atlanta, GA",Atlanta,GA,0,1/19/15,200,1304000
http://edition.cnn.com/2014/11/25/us/national-ferguson-protests/,http://www.huffingtonpost.com/2014/11/24/shaw-st-louis-march_n_6211402.html,Morehouse College,Atlanta,GA,0,11/24/14,300,1304000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/697218930327017/,Atlanta,Atlanta,GA,0,8/14/14,500,1304000
http://www.ajc.com/news/news/local-education/clark-atlanta-hosts-vigil-for-charleston-victims-a/nmgkK/,NA,Clark Atlanta University,Atlanta,GA,0,6/19/15,NA,1304000
http://www.activistpost.com/2014/10/october-22-national-protest-against.html,http://www.worldcantwait.net/index.php/reports-on-protest-resistance/7397-initial-reports-on-october-22-national-day-of-protest-to-stop-police-brutality,Atlanta ,Atlanta ,GA,0,10/22/14,175,1304000
http://www.ajc.com/news/news/dekalb-protest-planned-against-police-shootings/nkStP/,,"Decatur, GA",Decatur,GA,0,3/11/15,100,1322052
https://twitter.com/sickjew/status/576900515101048833,,"Dekalb County, GA",Atlanta,GA,0,3/14/15,80,1304000
http://savannahnow.com/news/2014-08-23/ferguson-shooting-rally-held-savannah,,"Savannah, GA",Savannah,GA,0,8/23/14,60,1369000
http://www.cbs46.com/story/28965343/black-lives-matter-rally-held-in-smyrna,,"Smyrna, GA",Smyrna,GA,0,5/3/15,24,1371492
http://mdjonline.com/view/full_story/26552371/article--They-messed-with-the-wrong-family--300-gather-at-Smyrna-City-Hall-to-mourn-man-shot--killed-by-police?instance=home_lead_story,,"Smyrna, GA",Smyrna,GA,0,3/31/15,300,1371492
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/327046970753994,"Valdosta, GA",Valdosta,GA,0,8/14/14,20,1378800
http://www.civilbeat.com/2014/11/resistance-from-palestine-and-israel-to-ferguson-and-hawaii/,,"Waikiki, Honolulu, Hawaii",Honolulu,HI,0,11/25/14,24,1571550
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/661469167277975/,Honolulu,Honolulu,HI,0,8/14/14,30,1571550
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,Honolulu,Honolulu,HI,0,10/22/14,NA,1571550
http://dailyiowan.lib.uiowa.edu/DI/2014/di2014-12-12.pdf,,"Iowa State, Ames, IA 50011",Ames,IA,0,12/10/14,50,1901855
http://www.kcci.com/news/protesters-march-in-des-moines-for-ferguson-solidarity-march/27919466,,"Des Moines, IA",Des Moines,IA,0,9/6/14,20,1921000
http://www.desmoinesregister.com/story/news/2014/12/10/des-moines-medical-students-stage-die-michael-brown/20210955/,,"University of Des Moines, 3200 Grand Ave, Des Moines, IA 50312",Des Moines,IA,0,12/10/14,30,1921000
http://www.desmoinesregister.com/story/news/crime-and-courts/2015/05/04/freddie-gray-protest-des-moines/26900667/,,"Des Moines, IA",Des Moines,IA,0,5/4/15,70,1921000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/767353336639025/,Des Moines,Des Moines,IA,0,8/14/14,120,1921000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,https://www.facebook.com/events/570347173111473/,Iowa City,Iowa City,IA,0,10/22/14,40,1938595
http://www.boiseweekly.com/CityDesk/archives/2014/11/30/more-than-100-boiseans-rally-in-support-of-ferguson-demonstrations,,"Boise, ID",Boise,ID,0,11/29/14,100,4007300
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,,Southern Illinois University,Carbondale,IL,0,12/1/14,NA,1711163
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Carbondale,Carbondale,IL,0,8/14/14,NA,1711163
http://www.huffingtonpost.com/2014/09/16/chicago-police-shootings_n_5831704.html,,"Chicago, IL",Chicago,IL,0,9/16/14,20,1714000
http://depauliaonline.com/news/2014/10/02/depaul-student-demonstrators-protest-injustice-system/,,DePaul University,Chicago,IL,0,10/1/14,24,1714000
http://www.dnainfo.com/chicago/20140825/north-lawndale/residents-protest-after-man-19-shot-by-cops-they-killed-my-baby,,"Chicago, IL",Chicago,IL,0,8/25/14,24,1714000
http://www.dnainfo.com/chicago/20140917/downtown/mother-of-roshad-mcintosh-leads-protest-over-sons-killing-by-police,,"Chicago, IL",Chicago,IL,0,9/17/14,24,1714000
https://twitter.com/kathychaney/status/602890060648820736,,"Chicago, IL",Chicago,IL,0,5/25/15,24,1714000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.rt.com/usa/210531-handsup-walkout-rallies-thousands/,Chicago,Chicago,IL,0,12/1/14,30,1714000
http://chicago.suntimes.com/news-chicago/7/71/536648/protesters-call-justice-rekia-boyd-march-across-west-side,,"Chicago, IL",Chicago,IL,0,4/20/15,30,1714000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,https://twitter.com/search?q=%23whitecoats4blacklives%20loyola&src=typd,"Loyola Chicago, 1032 W Sheridan Rd, Chicago, IL 60660",Chicago,IL,0,12/10/14,70,1714000
http://www.dnainfo.com/chicago/20141208/garfield-park/cpd-car-playing-sweet-home-alabama-at-protest-seen-as-offensive-by-some,,"Chicago, IL",Chicago,IL,0,12/6/14,100,1714000
http://www.huffingtonpost.com/2014/12/22/chicago-train-black-lives-matter-protest_n_6367594.html,,"Chicago, IL",Chicago,IL,0,12/19/14,100,1714000
http://www.nbcchicago.com/news/local/lakeview-demonstration-286546361.html,,"Chicago, IL",Chicago,IL,0,12/21/14,100,1714000
http://www.reuters.com/article/2015/03/24/us-usa-chicago-police-protest-idUSKBN0MK27M20150324,,"Chicago, IL",Chicago,IL,0,3/24/15,100,1714000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"The University of Chicago, Northwestern University, Rush Medical College, 5801 S Ellis Ave, Chicago, IL 60637",Chicago,IL,0,12/10/14,110,1714000
https://www.dnainfo.com/chicago/20150428/bronzeville/chicagos-baltimore-solidarity-rally-expected-draw-more-than-1500,,"Chicago, IL",Chicago,IL,0,4/28/15,150,1714000
http://america.aljazeera.com/articles/2014/11/29/16-arrested-as-demonstrationsreturntoferguson.html,,,Chicago,IL,0,11/28/14,200,1714000
http://chicago.suntimes.com/chicago-politics/7/71/518961/hundreds-protest-police-brutality-chicago-nationwide,,"Chicago, IL",Chicago,IL,0,4/14/15,200,1714000
http://edition.cnn.com/2014/11/25/us/national-ferguson-protests/,http://www.npr.org/sections/thetwo-way/2014/11/24/366370100/grand-jury-reaches-decision-in-michael-brown-case,City Police Station,Chicago,IL,0,11/24/14,200,1714000
http://wgntv.com/2014/12/13/nationwide-police-protests-extend-to-chicagos-loop/,,"Chicago, IL",Chicago,IL,0,12/13/14,200,1714000
http://www.chicagotribune.com/news/local/breaking/chicago-protests-20141210-story.html,,"Chicago, IL",Chicago,IL,0,12/10/14,200,1714000
http://www.chicagotribune.com/news/local/breaking/chi-dontre-hamilton-protests-chicago-20141227-story.html,,"Chicago, IL",Chicago,IL,0,12/27/14,200,1714000
http://www.chicagotribune.com/news/nationworld/ct-sandra-bland-marijuana-20150728-story.html,,"Chicago, IL",Chicago,IL,0,7/28/15,200,1714000
http://www.nwherald.com/2014/11/28/ferguson-protests-continue-in-downtown-chicago/akot5t1/,,"Chicago, IL",Chicago,IL,0,11/28/14,200,1714000
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,,Chicago,Chicago,IL,0,12/4/14,300,1714000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,http://www.progressillinois.com/quick-hits/content/2014/10/25/chicagoans-take-part-national-day-protest-against-police-brutality,Chicago,Chicago,IL,0,10/22/14,500,1714000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/358420444311713/,Chicago,Chicago,IL,0,8/14/14,1800,1714000
http://cltv.com/2014/12/07/more-protests-underway-in-chicago-sunday/,,"Chicago, IL",Chicago,IL,0,12/7/14,2000,1714000
https://twitter.com/NewsRevo/status/576526400800215041,NA,"Chicago, IL",Chicago,IL,0,3/13/15,NA,1714000
http://evanstonnow.com/story/education/bill-smith/2014-12-16/67807/eths-students-protest-police-killings,,"Evanston, IL",Evanston,IL,0,12/16/14,300,1724582
http://www.chicagotribune.com/suburbs/oak-park/news/ct-oak-proclamation-tl-0702-20150706-story.html,,"Oak Park, IL",Oak Park,IL,0,7/5/15,26,1754885
"http://www.oakpark.com/News/Articles/12-15-2014/Oak-Park-religious,-civic-leaders-gather-at-Scoville-Park-for-Black-Lives-Matter-Solidarity-Walk/",,"Oak Park, IL",Oak Park,IL,0,12/14/14,700,1754885
"http://www.oakpark.com/News/Articles/12-9-2014/Dominican-faculty,-students-and-staff-stage-die_in-to-protest-Ferguson,-New-York-decisions/",,"River Forest, IL",River Forest,IL,0,12/9/14,50,1764304
https://twitter.com/JS_Cullen/status/543841283220180992/photo/1,,"Rock Island, IL",Rock Island,IL,0,12/13/14,24,1765078
http://www.activistpost.com/2014/10/october-22-national-protest-against.html,,"Rockford, IL",Rockford,IL,0,10/22/14,NA,1765000
http://www.sj-r.com/article/20150618/NEWS/150619462,,"Springfield, IL",Springfield,IL,0,6/18/15,75,1772000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Southern Illinois University, 301 N 8th St, Springfield, IL 62702",Springfield,IL,0,12/10/14,100,1772000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"University of Illinois, University of Illinois at Urbana Champaign, ",Urbana Champaign,IL,0,12/10/14,60,1777005
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.chicagotribune.com/suburbs/wheaton/ct-wheaton-protest-tl-1204-20141201-story.html,"Wheaton College, Illinois",Wheaton,IL,0,12/1/14,100,1781048
http://www.dailyherald.com/article/20150411/news/150419724/,,"Zion, IL",Zion,IL,0,4/11/15,300,1784220
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/282076065313400/,Bloomington,Bloomington,IN,0,8/14/14,140,1805860
http://www.indystar.com/story/news/local/2015/04/29/demonstrators-in-indianapolis-show-solidarity-with-baltimore-protests/26611203/,,"Indianapolis, IN",Indianapolis,IN,0,4/29/15,30,1836003
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/412384712236148/,Indianapolis,Indianapolis,IN,0,8/14/14,240,1836003
https://www.facebook.com/media/set/?set=a.10205353722793689.1073741829.1567178361&type=1&l=87e73580e1,,"Richmond, IN",Richmond,IN,0,12/13/14,25,1864260
https://www.facebook.com/media/set/?set=a.10205304324958774.1073741828.1567178361&type=1&l=f40bb67821,,"Richmond, IN",Richmond,IN,0,12/6/14,31,1864260
http://wthitv.com/2015/06/18/emotions-from-south-carolina-shooting-felt-locally-church-holds-prayer-vigil-to-remember-victims/,,"Terre Haute, IN",Terre Haute,IN,0,6/18/15,20,1875428
http://www.wbko.com/home/headlines/Prayer-Vigil-Held-In-Bowling-Green-To-Honor-Victims--308321421.html,,"Bowling Green, KY",Bowling Green,KY,0,6/18/15,40,2108902
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/506654422813591/,"Lexington, KY",Lexington,KY,0,8/14/14,18,2146027
http://www.kentucky.com/2015/06/18/3907340/lexington-richmond-churches-hold.html,,"Lexington, KY",Lexington,KY,0,6/18/15,70,2146027
http://www.courier-journal.com/story/news/local/2015/06/28/black-lives-matter-vigil-louisville/29427705/,,"First Unitarian Church, Louisville, KY",Louisville,KY,0,6/28/15,40,2148006
http://www.wlky.com/news/people-gather-to-protest-police-brutality/31278188,NA,"Louisville, KY",Louisville,KY,0,2/14/15,NA,2148006
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Louisville,Louisville,KY,0,8/14/14,NA,2148006
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.buzzfeed.com/tasneemnashrulla/thousands-of-students-walk-out-ferguson#.tvM9qBY6wY,Louisiana State University,Baton Rouge,LA,0,12/1/14,10,2205000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Baton Rouge,Baton Rouge,LA,0,8/14/14,NA,2205000
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,7856 Main St,Houma,LA,0,11/24/14,NA,2236255
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,800 Lafayette St,Lafayette,LA,0,11/24/14,NA,2240735
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,http://www.worldcantwait.net/index.php/reports-on-protest-resistance/7397-initial-reports-on-october-22-national-day-of-protest-to-stop-police-brutality,Los Angeles,Los Angeles,CA,0,10/22/14,500,644000
http://www.nola.com/crime/index.ssf/2014/08/protesters_stage_ferguson_marc.html,,"New Orleans, LA",New Orleans,LA,0,8/22/14,75,2255000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Tulane University, 6823 St Charles Ave, New Orleans, LA 70118",New Orleans,LA,0,12/10/14,NA,2255000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/nmosapbnola,New Orleans,New Orleans,LA,0,8/14/14,NA,2255000
http://www.arklatexhomepage.com/news/black-lives-all-lives-matter-in-rally,,"Shreveport, LA",Shreveport,LA,0,4/25/15,14,2270000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://amherststudent.amherst.edu/?q=article/2014/12/02/students-and-faculty-march-ferguson,Amherst College,Amherst,MA,0,12/1/14,500,2501360
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://dailycollegian.com/2014/12/02/hands-up-walk-out-umass-community-responds-to-ferguson-decision/,University of Massachusetts,Amherst,MA,0,12/1/14,800,2501360
http://www.bostonglobe.com/metro/2014/12/14/brookline-residents-stage-die-protest-racial-injustice/sHaWjYOOeOKxhSIWcq8tPK/story.html,,"Arlington, MA",Arlington,MA,0,12/14/14,400,2501640
http://www.boston.com/news/local/massachusetts/2015/01/15/protesters-shut-down-parts-milton-and-somerville/DnClQ7tovZlJiTXsoWsSZI/story.html,,"Boston, MA",Boston,MA,0,1/15/15,29,2507000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,https://www.washingtonpost.com/news/post-nation/wp/2014/12/11/medical-students-stage-whitecoats4blacklives-protests-across-the-country-after-grand-jury-decisions/,"University of Massachusetts, 100 William T Morrissey Boulevard, Boston, MA 02125",Boston,MA,0,12/10/14,40,2507000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,http://www.bumc.bu.edu/busm/2014/12/11/busm-students-wear-their-white-coats-for-black-lives/,"Boston University, Boston, MA 02215",Boston,MA,0,12/10/14,70,2507000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.rt.com/usa/210531-handsup-walkout-rallies-thousands/,"Boston, Hyde Park High School",Boston,MA,0,12/1/14,80,2507000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.rt.com/usa/210531-handsup-walkout-rallies-thousands/,Boston University,Boston,MA,0,12/1/14,100,2507000
http://www.bostonglobe.com/metro/2015/01/01/popular-not-protesters-press-with-message/836E1g19WJKRM5nyH0rA1H/story.html,,"Boston, MA",Boston,MA,0,12/31/14,100,2507000
http://www.bostonglobe.com/news/bigpicture/2014/12/13/protesters-rally-downtown-boston-over-police-killings/0JwpSCBVlTOEVFlnCvuEfP/story.html,,"Boston, MA",Boston,MA,0,12/13/14,100,2507000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"Harvard Medical School, 25 Shattuck St, Boston, MA 02115",Boston,MA,0,12/10/14,120,2507000
http://www.bostonglobe.com/metro/2014/12/16/students-walk-out-boston-schools-protest/am0rEGYE2EmXOqCyqcPH8L/story.html,,"Boston, MA",Boston,MA,0,12/16/14,200,2507000
http://www.activistpost.com/2014/10/october-22-national-protest-against.html,http://www.worldcantwait.net/index.php/reports-on-protest-resistance/7397-initial-reports-on-october-22-national-day-of-protest-to-stop-police-brutality,Boston,Boston,MA,0,10/22/14,250,2507000
http://edition.cnn.com/2014/11/25/us/national-ferguson-protests/,,,Boston,MA,0,11/24/14,1000,2507000
http://www.theguardian.com/us-news/2015/apr/30/freddie-gray-protests-across-us-as-baltimore-is-forced-to-free-100-suspects,,"Boston, MA",Boston,MA,0,4/29/15,1000,2507000
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,https://www.bostonglobe.com/metro/2014/12/04/protest-planned-christmas-tree-lighting-common/875sx4ZA1JcHliKte9UyCJ/story.html,"Boston: Boston Common, Massachusetts Turnpike",Boston,MA,0,12/4/14,2000,2507000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,,Northeastern University,Boston,MA,0,12/1/14,NA,2507000
http://www.bostonherald.com/news_opinion/local_politics/2015/06/security_scare_black_lives_matter_protests_outside_marty_walshs,,"Boston, MA",Boston,MA,0,7/1/15,NA,2507000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Boston,Boston,MA,0,8/14/14,NA,2507000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.buzzfeed.com/tasneemnashrulla/thousands-of-students-walk-out-ferguson#.tvM9qBY6wY,Brookline High School,Brookline,MA,0,12/1/14,25,2509210
http://brookline.wickedlocal.com/article/20141217/News/141217106/?Start=1,,"Brookline, MA",Brookline,MA,0,12/16/14,300,2509210
http://www.bostonglobe.com/metro/2014/12/14/brookline-residents-stage-die-protest-racial-injustice/sHaWjYOOeOKxhSIWcq8tPK/story.html,,"Brookline, MA",Brookline,MA,0,12/14/14,300,2509210
https://twitter.com/Tufts4Climate/status/630473746571243520,,"Cambridge, MA",Cambridge,MA,0,8/9/15,50,2511000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.buzzfeed.com/tasneemnashrulla/thousands-of-students-walk-out-ferguson#.tvM9qBY6wY,Cambridge Rindge and Latin School,Cambridge,MA,0,12/1/14,60,2511000
http://www.thecrimson.com/article/2015/1/22/central-square-march-diein/,,Harvard University,Cambridge,MA,0,1/21/15,200,2511000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.rt.com/usa/210531-handsup-walkout-rallies-thousands/,Harvard,Cambridge,MA,0,12/1/14,500,2511000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,Cambridge,Cambridge,MA,0,10/22/14,NA,2511000
http://www.bostonglobe.com/metro/2015/01/10/activists-protest-ferguson-killing-and-racism-dedham-train-station/MIEIEJkF83FdZgvCelYwGK/story.html,,"Dedham, MA",Dedham,MA,0,1/10/15,17,2516530
http://fall-river.wickedlocal.com/article/20150226/News/150227408,,"Fall River, MA",Fall River,MA,0,2/25/15,12,2523000
http://www.bostonglobe.com/metro/2014/12/07/after-deaths-ferguson-and-staten-island-protesters-rally-lexington/2msEkaEdvmfC4UESeoNW3K/story.html,,"Lexington, MA",Lexington,MA,0,12/7/14,150,2535250
http://medfield.wickedlocal.com/article/20141227/News/141227908,,"Medfield, MA",Medfield,MA,0,12/14/14,100,2539730
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Tufts University, 419 Boston Ave, Medford, MA 02155?",Medford,MA,0,12/10/14,NA,2539835
http://www.bostonglobe.com/metro/2014/12/07/after-deaths-ferguson-and-staten-island-protesters-rally-lexington/2msEkaEdvmfC4UESeoNW3K/story.html,,"Newton, MA",Newton,MA,0,12/7/14,500,2545560
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.huffingtonpost.com/2014/12/01/hands-up-walkout-nationwide_n_6250126.html,Smith College,Northampton,MA,0,12/1/14,300,2546330
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.rt.com/usa/210531-handsup-walkout-rallies-thousands/,"Massachusetts, Brandeis College",Waltham,MA,0,12/1/14,75,2572600
http://www.masslive.com/news/worcester/index.ssf/2015/04/supporters_of_kelley_square_pr.html,,"Worcester, MA",Worcester,MA,0,4/14/15,30,2582000
http://www.telegram.com/article/20150119/NEWS/301199745,,"Worcester, MA",Worcester,MA,0,1/19/15,40,2582000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.facebook.com/events/311039549090223/permalink/312684795592365/,Holy Cross & Worcester City,Worcester,MA,0,12/1/14,350,2582000
